vendorid,pickup_datetime,dropoff_datetime,Store_and_fwd_flag,rate_code,Pickup_longitude,Pickup_latitude,Dropoff_longitude,Dropoff_latitude,Passenger_count,Trip_distance,Fare_amount,Extra,MTA_tax,Tip_amount,Tolls_amount,Ehail_fee,Improvement_surcharge,Total_amount,Payment_type,Trip_type
2,01/16/2015 12:22:16 AM,01/16/2015 12:25:09 AM,N,1,-73.88719177246092,40.74365615844727,-73.87731170654298,40.7380485534668,2,1.08,5.5,0.5,0.5,1.5,0.0,,0.3,8.3,1,1.0
2,09/21/2015 05:19:24 PM,09/21/2015 05:27:15 PM,N,1,-73.84429168701173,40.72135162353516,-73.85459899902342,40.706897735595696,1,1.21,7.5,1.0,0.5,2.32,0.0,,0.3,11.62,1,1.0
1,09/12/2015 11:40:20 AM,09/12/2015 01:14:17 PM,N,1,-73.97792053222656,40.684673309326165,-73.98670196533203,40.75603103637695,1,7.7,55.5,0.0,0.5,0.0,0.0,,0.3,56.3,2,1.0
2,10/18/2015 10:29:01 PM,10/18/2015 10:33:07 PM,N,1,-73.94819641113281,40.80888366699219,-73.93672943115233,40.81238555908203,1,0.95,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
1,06/12/2015 12:07:21 AM,06/12/2015 12:14:30 AM,N,1,-73.94031524658203,40.712100982666016,-73.927734375,40.69778823852539,1,1.4,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
2,11/14/2015 05:49:13 AM,11/14/2015 06:02:41 AM,N,1,-73.84413146972656,40.721145629882805,-73.7901840209961,40.6462516784668,1,7.33,22.0,0.5,0.5,0.0,0.0,,0.3,23.3,2,1.0
1,09/13/2015 04:30:13 AM,09/13/2015 04:55:04 AM,N,1,-73.9180908203125,40.77023315429688,-73.90736389160156,40.77806091308594,2,2.6,17.5,0.5,0.5,5.0,0.0,,0.3,23.8,1,1.0
2,05/26/2015 10:19:05 AM,05/26/2015 10:23:05 AM,N,1,-73.94928741455078,40.80259704589844,-73.9406509399414,40.805858612060554,1,0.71,5.0,0.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,10/15/2015 07:51:40 PM,10/15/2015 08:00:29 PM,N,1,-73.94189453125,40.79823303222656,-73.95243835449219,40.78141784667969,1,1.36,7.5,1.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
2,03/20/2015 05:42:02 PM,03/20/2015 05:56:12 PM,N,1,-73.90234375,40.83137130737305,-73.9381103515625,40.827823638916016,1,2.35,11.0,1.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
2,02/01/2015 11:01:09 PM,02/01/2015 11:11:44 PM,N,1,-73.86346435546875,40.83777618408203,-73.90819549560547,40.8128662109375,5,4.38,14.5,0.5,0.5,0.0,0.0,,0.3,15.8,1,1.0
2,06/29/2015 07:33:08 PM,06/29/2015 08:11:23 PM,N,1,-73.93020629882812,40.86178207397461,-73.98896789550781,40.74559020996094,1,11.0,37.0,1.0,0.5,7.76,0.0,,0.3,46.56,1,1.0
2,08/04/2015 06:53:09 PM,08/04/2015 07:22:59 PM,N,1,-74.01768493652342,40.626998901367195,-73.96737670898438,40.57615661621094,1,5.42,22.5,1.0,0.5,0.0,0.0,,0.3,24.3,2,1.0
1,06/17/2015 02:06:26 PM,06/17/2015 02:21:00 PM,Y,1,-73.88111877441406,40.74198532104492,-73.9151611328125,40.746536254882805,1,2.2,11.5,0.0,0.5,0.0,0.0,,0.3,12.3,2,1.0
2,01/24/2015 05:50:46 PM,01/24/2015 05:52:48 PM,N,1,-73.95405578613281,40.78711318969727,-73.95589447021484,40.78204345703125,1,0.44,3.5,0.0,0.5,0.42,0.0,,0.3,4.72,1,1.0
2,07/28/2015 08:42:47 PM,07/28/2015 08:50:07 PM,N,1,-73.9669418334961,40.63264465332031,-73.97396087646483,40.62883377075195,5,0.67,6.5,0.5,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,08/22/2015 02:08:24 AM,08/22/2015 02:20:08 AM,N,1,-73.95167541503906,40.71389389038086,-73.95443725585938,40.731491088867195,1,1.45,9.5,0.5,0.5,2.16,0.0,,0.3,12.96,1,1.0
2,11/20/2015 08:34:45 AM,11/20/2015 09:05:45 AM,N,1,-73.87517547607422,40.75474548339844,-73.94937133789062,40.74038314819336,1,4.96,22.0,0.0,0.5,1.0,0.0,,0.3,23.8,1,1.0
2,09/11/2015 11:10:10 AM,09/11/2015 11:32:21 AM,N,1,-73.94947052001953,40.78523254394531,-73.96875,40.76436233520508,1,1.91,14.5,0.0,0.5,3.06,0.0,,0.3,18.36,1,1.0
2,10/28/2015 03:41:13 PM,10/28/2015 03:59:02 PM,N,1,-73.95011138916014,40.80386352539063,-73.95487213134764,40.7804069519043,5,2.09,12.5,0.0,0.5,3.32,0.0,,0.3,16.62,1,1.0
2,08/14/2015 09:49:29 AM,08/14/2015 10:22:45 AM,N,1,-73.94445037841797,40.71484375,-73.99320983886719,40.72224044799805,6,3.07,20.5,0.0,0.5,0.0,0.0,,0.3,21.3,1,1.0
2,01/31/2015 09:50:25 PM,01/31/2015 10:17:48 PM,N,1,-73.90323638916014,40.74576568603516,-73.94777679443358,40.753543853759766,2,3.42,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1.0
2,10/21/2015 09:52:11 AM,10/21/2015 09:57:12 AM,N,1,-73.99751281738281,40.69181060791016,-73.99081420898438,40.70320892333984,1,1.1,5.5,0.0,0.5,1.26,0.0,,0.3,7.56,1,1.0
2,01/30/2015 05:56:40 PM,01/30/2015 06:31:49 PM,N,1,-73.94314575195312,40.820846557617195,-73.99210357666014,40.73465347290039,1,8.29,28.0,1.0,0.5,3.0,0.0,,0.3,32.8,1,1.0
2,03/23/2015 06:59:43 AM,03/23/2015 07:04:46 AM,N,1,-73.89049530029298,40.82547378540039,-73.87687683105469,40.8382682800293,1,1.2,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,08/03/2015 07:19:48 PM,08/03/2015 07:24:36 PM,N,1,-73.94767761230467,40.633567810058594,-73.94990539550781,40.648143768310554,1,1.22,6.0,1.0,0.5,2.34,0.0,,0.3,10.14,1,1.0
2,09/17/2015 05:08:56 AM,09/17/2015 05:12:17 AM,N,1,-73.95555877685547,40.690948486328125,-73.98117828369139,40.689918518066406,1,1.34,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,11/29/2015 04:10:38 AM,11/29/2015 04:17:25 AM,N,1,-73.89055633544923,40.74678421020508,-73.9168701171875,40.74642181396485,2,1.42,7.0,0.5,0.5,0.0,0.0,,0.3,8.3,2,1.0
1,11/17/2015 01:11:15 PM,11/17/2015 01:19:19 PM,N,1,-73.93875122070312,40.80541610717773,-73.95262145996092,40.78946304321289,1,1.5,7.5,0.0,0.5,1.0,0.0,,0.3,9.3,1,1.0
1,03/19/2015 08:46:37 PM,03/19/2015 08:49:14 PM,N,1,-73.91070556640625,40.768798828125,-73.90418243408203,40.771121978759766,1,0.4,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,10/08/2015 06:53:39 AM,10/08/2015 07:11:47 AM,N,1,-73.9869613647461,40.702533721923835,-73.98606872558594,40.74069595336913,1,5.36,18.0,0.0,0.5,2.58,0.0,,0.3,21.38,1,1.0
1,10/19/2015 08:11:40 PM,10/19/2015 08:16:09 PM,N,1,-73.951171875,40.810371398925774,-73.94213104248048,40.82265853881836,1,1.0,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,4,1.0
2,11/18/2015 06:27:28 PM,11/18/2015 06:42:17 PM,N,1,-73.88340759277344,40.68482971191406,-73.92112731933594,40.69124603271485,1,2.39,12.0,1.0,0.5,0.0,0.0,,0.3,13.8,2,1.0
2,02/07/2015 05:27:28 PM,02/07/2015 05:32:39 PM,N,1,-73.95096588134764,40.80257034301758,-73.94908142089844,40.79662704467773,1,0.71,5.5,0.0,0.5,0.0,0.0,,0.3,6.3,2,1.0
1,02/27/2015 08:22:55 PM,02/27/2015 08:36:19 PM,N,1,-73.9559097290039,40.676265716552734,-73.92958068847656,40.6811637878418,1,1.9,10.0,0.5,0.5,3.35,0.0,,0.3,14.65,1,1.0
1,10/03/2015 10:03:41 PM,10/03/2015 10:04:53 PM,N,1,-73.92148590087889,40.835697174072266,-73.91825866699217,40.83464431762695,1,0.3,3.0,0.5,0.5,0.0,0.0,,0.3,4.3,2,1.0
2,01/05/2015 06:06:41 PM,01/05/2015 06:17:28 PM,N,1,-73.94302368164062,40.79367065429688,-73.95075988769531,40.8099365234375,1,1.66,9.0,1.0,0.5,1.0,0.0,,0.3,11.8,1,1.0
2,09/23/2015 07:01:41 PM,09/23/2015 07:05:24 PM,N,1,-73.92220306396483,40.83663940429688,-73.91927337646483,40.84789657592773,1,0.97,5.5,0.5,0.5,0.0,0.0,,0.3,6.8,2,1.0
2,03/02/2015 11:14:36 AM,03/02/2015 12:17:20 PM,N,1,-73.94171142578125,40.81801986694336,-73.93910217285155,40.813358306884766,5,0.51,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
1,11/08/2015 06:33:05 PM,11/08/2015 07:00:01 PM,N,1,-73.97148895263672,40.690963745117195,-73.9825668334961,40.71466445922852,1,5.2,21.0,0.0,0.5,3.5,0.0,,0.3,25.3,1,1.0
1,02/19/2015 07:43:40 AM,02/19/2015 08:02:22 AM,N,1,-73.98979949951173,40.687721252441406,-74.00801849365233,40.74497222900391,1,5.0,17.5,0.0,0.5,3.65,0.0,,0.3,21.95,1,1.0
2,05/23/2015 10:44:08 AM,05/23/2015 10:57:49 AM,N,1,-73.82707977294923,40.760292053222656,-73.91319274902342,40.73036956787109,1,7.06,21.0,0.0,0.5,0.0,0.0,,0.3,21.8,2,1.0
1,09/10/2015 07:06:46 PM,09/10/2015 07:27:22 PM,N,1,-73.95816802978516,40.72166442871094,-73.98609161376953,40.71568298339844,1,3.2,14.5,1.0,0.5,1.7,0.0,,0.3,18.0,1,1.0
2,06/06/2015 07:41:56 PM,06/06/2015 08:02:08 PM,N,1,-73.8846435546875,40.74746322631836,-73.9344482421875,40.753520965576165,2,3.18,15.5,0.0,0.5,0.0,0.0,,0.3,16.3,2,1.0
1,04/11/2015 10:42:24 PM,04/11/2015 10:50:15 PM,N,1,-73.9801025390625,40.67675018310546,-73.990966796875,40.69089126586913,2,1.5,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
2,09/21/2015 09:19:40 PM,09/21/2015 09:36:39 PM,N,5,-73.94485473632812,40.79667663574219,-73.8691864013672,40.837505340576165,4,6.03,20.0,0.0,0.0,0.0,0.0,,0.0,20.0,2,2.0
2,04/30/2015 11:36:13 PM,04/30/2015 11:47:10 PM,N,1,-73.98658752441406,40.7023811340332,-73.94990539550781,40.726089477539055,2,4.18,14.5,0.5,0.5,3.16,0.0,,0.3,18.96,1,1.0
2,07/23/2015 04:52:01 AM,07/23/2015 05:02:23 AM,N,1,-73.8458251953125,40.849136352539055,-73.88818359375,40.82892990112305,1,3.07,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,1,1.0
2,06/03/2015 04:50:22 PM,06/03/2015 04:56:21 PM,N,1,-73.96343994140625,40.808906555175774,-73.97311401367188,40.79877471923828,1,1.09,6.5,1.0,0.5,1.66,0.0,,0.3,9.96,1,1.0
2,03/03/2015 05:56:24 PM,03/03/2015 06:35:35 PM,N,1,-73.93804168701173,40.79707717895508,-73.91875457763672,40.81829452514648,1,2.03,22.0,1.0,0.5,7.14,0.0,,0.3,30.94,1,1.0
2,02/28/2015 08:59:34 PM,02/28/2015 09:06:08 PM,N,1,-73.94933319091797,40.80266189575195,-73.96088409423827,40.81171417236328,5,1.25,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1,1.0
2,02/01/2015 12:31:27 AM,02/01/2015 12:50:35 AM,N,1,-73.95523834228516,40.72454452514648,-73.99371337890625,40.75139236450195,5,4.35,17.0,0.5,0.5,1.0,5.33,,0.3,24.63,1,1.0
2,02/06/2015 12:34:10 AM,02/06/2015 12:41:54 AM,N,1,-73.84414672851561,40.721038818359375,-73.80413818359375,40.6765022277832,1,4.23,13.5,0.5,0.5,0.0,0.0,,0.3,14.8,2,1.0
1,11/24/2015 05:04:38 PM,11/24/2015 05:14:32 PM,N,1,-73.99016571044923,40.70251083374024,-73.97801971435547,40.68527221679688,1,1.7,8.0,1.0,0.5,2.45,0.0,,0.3,12.25,1,1.0
1,09/12/2015 05:03:54 PM,09/12/2015 05:16:53 PM,N,1,-73.9393539428711,40.80533599853516,-73.96036529541014,40.7700424194336,1,2.9,12.0,0.0,0.5,0.0,0.0,,0.3,12.8,2,1.0
2,05/20/2015 12:59:47 AM,05/20/2015 01:05:06 AM,N,1,-73.9222640991211,40.76055145263672,-73.92181396484375,40.77278518676758,2,1.28,6.5,0.5,0.5,1.56,0.0,,0.3,9.36,1,1.0
2,10/04/2015 05:15:50 PM,10/04/2015 05:26:44 PM,N,1,-73.94178009033203,40.78718948364258,-73.9713363647461,40.79449844360352,1,2.14,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
2,06/29/2015 07:46:53 PM,06/29/2015 07:53:54 PM,N,1,-73.94504547119139,40.800151824951165,-73.94831848144531,40.80147171020508,1,1.16,6.0,1.0,0.5,0.0,0.0,,0.3,7.8,1,1.0
2,10/04/2015 08:51:08 PM,10/04/2015 09:07:43 PM,N,1,-73.99111938476561,40.68577575683594,-73.97756195068358,40.66496658325195,1,2.92,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1.0
2,05/29/2015 07:57:24 PM,05/29/2015 08:47:39 PM,N,1,-73.91888427734375,40.74294662475586,-74.01461791992188,40.701290130615234,1,9.41,38.0,1.0,0.5,0.0,0.0,,0.3,39.8,1,1.0
2,02/06/2015 05:01:20 PM,02/06/2015 05:10:28 PM,N,1,-73.92391967773438,40.7640037536621,-73.9420394897461,40.754497528076165,1,1.47,8.0,1.0,0.5,1.96,0.0,,0.3,11.76,1,1.0
2,09/26/2015 02:07:36 AM,09/26/2015 02:10:13 AM,N,1,-73.8077392578125,40.69894027709961,-73.79802703857422,40.69364547729492,1,0.76,4.5,0.5,0.5,0.0,0.0,,0.3,5.8,2,1.0
1,02/03/2015 11:10:16 AM,02/03/2015 11:22:03 AM,N,1,-73.88416290283203,40.74568557739258,-73.91259765625,40.748931884765625,1,1.7,9.5,0.0,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,07/24/2015 07:34:25 AM,07/24/2015 07:37:41 AM,N,1,-73.93901062011719,40.79758834838867,-73.94068145751953,40.800052642822266,1,0.33,4.0,0.0,0.5,0.0,0.0,,0.3,4.8,2,1.0
2,09/15/2015 08:46:11 AM,09/15/2015 08:54:48 AM,N,1,-73.9740219116211,40.65059661865234,-73.98001861572266,40.67267990112305,1,2.06,9.0,0.0,0.5,2.45,0.0,,0.3,12.25,1,1.0
1,01/31/2015 01:39:25 PM,01/31/2015 02:02:31 PM,N,1,-73.95048522949217,40.79508972167969,-73.99085235595702,40.75130081176758,2,4.0,17.5,0.0,0.5,0.0,0.0,,0.3,18.3,2,1.0
2,10/12/2015 04:25:58 PM,10/12/2015 04:28:57 PM,N,1,-73.9219970703125,40.689407348632805,-73.91268920898438,40.695430755615234,1,0.74,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
1,09/18/2015 07:12:45 PM,09/18/2015 07:16:24 PM,N,1,-73.9446029663086,40.80842590332031,-73.93790435791014,40.812847137451165,2,0.6,4.5,1.0,0.5,0.0,0.0,,0.3,6.3,1,1.0
2,05/02/2015 08:42:41 PM,05/02/2015 08:46:05 PM,N,1,-73.86153411865233,40.75788116455078,-73.877685546875,40.75636672973633,1,0.86,5.0,0.5,0.5,0.0,0.0,,0.3,6.3,2,1.0
2,03/31/2015 04:50:36 PM,03/31/2015 05:12:14 PM,N,1,-73.98677825927734,40.689277648925774,-74.00186157226561,40.72201919555664,1,2.88,15.5,1.0,0.5,3.46,0.0,,0.3,20.76,1,1.0
1,09/26/2015 07:22:10 PM,09/26/2015 07:39:44 PM,N,1,-73.94111633300781,40.79245376586913,-73.97067260742188,40.754844665527344,1,3.1,13.5,0.0,0.5,2.85,0.0,,0.3,17.15,1,1.0
2,09/03/2015 08:08:21 PM,09/03/2015 08:11:34 PM,N,1,-73.93728637695312,40.793506622314446,-73.93174743652342,40.79546737670898,1,0.44,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,08/28/2015 08:58:24 AM,08/28/2015 09:05:06 AM,N,1,-73.94158935546875,40.80741882324219,-73.93254089355469,40.79645919799805,1,1.2,7.0,0.0,0.5,2.34,0.0,,0.3,10.14,1,1.0
2,08/23/2015 03:06:02 PM,08/23/2015 03:14:28 PM,N,1,-73.9491195678711,40.802860260009766,-73.93268585205078,40.80411148071289,1,1.22,7.5,0.0,0.5,0.0,0.0,,0.3,8.3,2,1.0
2,11/20/2015 09:26:22 AM,11/20/2015 09:33:29 AM,N,1,-73.88970947265625,40.75864410400391,-73.89244079589844,40.747337341308594,1,0.97,6.5,0.0,0.5,2.0,0.0,,0.3,9.3,1,1.0
2,11/03/2015 09:57:14 PM,11/03/2015 10:05:31 PM,N,1,-73.94107818603516,40.831878662109375,-73.94070434570312,40.85027694702149,1,1.7,8.0,0.5,0.5,1.86,0.0,,0.3,11.16,1,1.0
2,02/27/2015 07:22:22 PM,02/27/2015 07:26:36 PM,N,1,-73.95459747314453,40.787540435791016,-73.95845794677734,40.777847290039055,1,0.76,5.0,1.0,0.5,1.36,0.0,,0.3,8.16,1,1.0
2,05/16/2015 10:51:09 PM,05/16/2015 11:08:27 PM,N,1,-73.98485565185547,40.696155548095696,-73.98677825927734,40.69635009765625,1,2.65,13.0,0.5,0.5,0.0,0.0,,0.3,14.3,2,1.0
2,12/13/2015 06:50:02 PM,12/13/2015 06:54:04 PM,N,1,-73.91144561767578,40.86173248291016,-73.90570831298828,40.85746383666992,1,0.87,4.5,0.0,0.5,0.0,0.0,,0.3,5.3,2,1.0
1,09/14/2015 03:21:34 AM,09/14/2015 03:23:45 AM,N,1,-73.9158706665039,40.762725830078125,-73.9193344116211,40.7573127746582,1,0.6,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,10/31/2015 11:20:12 AM,10/31/2015 11:40:40 AM,N,1,-73.91968536376953,40.79569625854492,-73.97895812988281,40.777130126953125,2,5.01,17.5,0.0,0.5,3.66,0.0,,0.3,21.96,1,1.0
1,09/12/2015 11:15:01 PM,09/12/2015 11:17:15 PM,N,1,-73.9534912109375,40.803489685058594,-73.9445571899414,40.800559997558594,1,0.6,4.0,0.5,0.5,0.0,0.0,,0.3,5.3,2,1.0
2,04/21/2015 09:03:29 PM,04/21/2015 09:17:37 PM,N,5,-73.93643188476561,40.8144645690918,-73.86531829833984,40.81461334228516,1,5.55,17.0,0.0,0.0,0.0,0.0,,0.0,17.0,2,2.0
2,08/30/2015 08:08:11 PM,08/30/2015 08:41:23 PM,N,1,-73.99031066894531,40.68697738647461,-73.850341796875,40.72085189819336,1,10.0,32.0,0.5,0.5,6.66,0.0,,0.3,39.96,1,1.0
2,11/17/2015 01:24:13 PM,11/17/2015 01:44:21 PM,N,1,-73.90348052978516,40.74525833129882,-73.81519317626953,40.73646926879882,5,5.61,19.0,0.0,0.5,0.0,0.0,,0.3,19.8,2,1.0
1,08/22/2015 07:34:54 PM,08/22/2015 07:45:52 PM,N,1,-73.99443817138672,40.69815826416016,-73.96260070800781,40.709999084472656,4,3.1,11.5,0.0,0.5,2.0,0.0,,0.3,14.3,1,1.0
2,11/01/2015 10:32:16 PM,11/01/2015 10:48:04 PM,N,1,-73.95175933837889,40.73183822631836,-73.91793060302734,40.77052688598633,1,3.89,15.0,0.5,0.5,4.08,0.0,,0.3,20.38,1,1.0
1,04/08/2015 08:33:29 AM,04/08/2015 08:58:43 AM,N,1,-73.96417999267578,40.694122314453125,-73.98514556884764,40.74629974365234,1,7.2,24.5,0.0,0.5,0.0,0.0,,0.3,25.3,2,1.0
1,02/11/2015 08:55:00 PM,02/11/2015 09:01:12 PM,N,1,-73.93898773193358,40.80508041381836,-73.95249938964844,40.813961029052734,1,1.1,6.0,0.5,0.5,1.45,0.0,,0.3,8.75,1,1.0
2,08/14/2015 07:50:59 AM,08/14/2015 08:07:04 AM,N,1,-73.88736724853516,40.8379135131836,-73.9278793334961,40.80881881713867,1,3.23,13.5,0.0,0.5,0.0,0.0,,0.0,14.0,2,1.0
2,12/21/2015 04:38:42 PM,12/21/2015 04:43:49 PM,N,1,-73.9871368408203,40.69204330444336,-73.98055267333984,40.698543548583984,1,0.83,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,12/07/2015 07:01:43 PM,12/07/2015 07:05:06 PM,N,1,-73.9511489868164,40.7913932800293,-73.93756103515625,40.80431365966797,1,1.18,5.5,1.0,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,02/13/2015 07:52:28 PM,02/13/2015 07:57:13 PM,N,1,-73.95761108398438,40.717891693115234,-73.93996429443358,40.726036071777344,1,1.14,5.5,1.0,0.5,1.46,0.0,,0.3,8.76,1,1.0
1,07/25/2015 10:10:37 PM,07/25/2015 10:17:38 PM,N,1,-73.9446792602539,40.8344612121582,-73.95831298828125,40.81647491455078,1,1.5,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
1,03/24/2015 11:12:07 AM,03/24/2015 11:23:25 AM,N,1,-73.99029541015625,40.69235610961913,-74.01068878173827,40.67194747924805,1,2.2,10.0,0.0,0.5,1.0,0.0,,0.3,11.8,1,1.0
2,07/05/2015 04:17:02 AM,07/05/2015 04:27:13 AM,N,1,-73.90509796142578,40.745162963867195,-73.91835021972656,40.75968933105469,1,1.63,9.0,0.5,0.5,0.0,0.0,,0.3,10.3,2,1.0
2,01/10/2015 03:18:19 PM,01/10/2015 03:24:32 PM,N,1,-73.94600677490233,40.806888580322266,-73.94237518310547,40.822261810302734,1,1.37,6.5,0.0,0.5,0.0,0.0,,0.3,7.3,1,1.0
1,10/12/2015 05:38:53 PM,10/12/2015 05:40:54 PM,N,1,-74.02352142333984,40.634761810302734,-74.03243255615233,40.637798309326165,1,0.5,3.5,0.0,0.5,0.5,0.0,,0.3,4.8,1,1.0
2,06/13/2015 12:12:01 AM,06/13/2015 12:23:36 AM,N,1,-73.9449462890625,40.8238525390625,-73.92526245117188,40.86812210083008,1,3.52,13.0,0.5,0.5,2.86,0.0,,0.3,17.16,1,1.0
2,11/02/2015 06:36:39 PM,11/02/2015 07:26:36 PM,N,5,-73.95468902587889,40.78734588623047,-73.9920425415039,40.64054489135742,2,14.51,10.0,0.0,0.0,0.0,0.0,,0.0,10.0,2,2.0
2,03/20/2015 08:52:01 AM,03/20/2015 08:57:26 AM,N,1,-73.9378890991211,40.812538146972656,-73.95391082763672,40.7907600402832,1,1.87,7.0,0.0,0.5,0.0,0.0,,0.3,7.8,2,1.0
2,11/16/2015 08:39:45 PM,11/16/2015 09:09:16 PM,N,1,-73.94427490234375,40.81473922729492,-73.9996337890625,40.73413848876953,1,8.96,30.0,0.5,0.5,0.0,0.0,,0.3,31.3,2,1.0
1,10/15/2015 02:12:16 PM,10/15/2015 02:55:20 PM,N,1,-73.94381713867188,40.79565048217773,-74.00717163085938,40.74143981933594,1,7.5,32.5,0.0,0.5,6.66,0.0,,0.3,39.96,1,1.0
2,02/22/2015 01:35:22 AM,02/22/2015 01:42:14 AM,N,1,-73.94584655761719,40.807910919189446,-73.93730926513672,40.804443359375,1,0.78,6.0,0.5,0.5,0.0,0.0,,0.3,7.3,2,1.0
2,03/26/2015 09:53:48 AM,03/26/2015 10:04:48 AM,N,1,-73.8962631225586,40.74584579467773,-73.87846374511719,40.725318908691406,3,2.21,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
1,11/23/2015 07:04:11 PM,11/23/2015 07:11:05 PM,N,1,-73.96488189697266,40.69715118408203,-73.97227478027344,40.69010925292969,1,1.0,6.5,1.0,0.5,2.0,0.0,,0.3,10.3,1,1.0
2,12/18/2015 12:32:03 PM,12/18/2015 12:35:53 PM,N,1,-73.91191864013672,40.775272369384766,-73.91922760009764,40.77868270874024,1,0.51,4.5,0.0,0.5,1.06,0.0,,0.3,6.36,1,1.0
1,10/13/2015 06:58:20 PM,10/13/2015 07:14:07 PM,N,1,-73.96875762939453,40.67224884033203,-73.9526138305664,40.705196380615234,1,3.4,14.0,0.5,0.5,0.0,0.0,,0.3,15.3,2,1.0
2,02/06/2015 01:38:57 PM,02/06/2015 01:52:00 PM,N,1,-73.94951629638672,40.81248474121094,-73.94101715087889,40.79271697998047,1,1.98,10.0,0.0,0.5,0.0,0.0,,0.3,10.8,2,1.0
2,03/22/2015 10:24:14 PM,03/22/2015 10:49:44 PM,N,1,-74.01856231689453,40.6406135559082,-73.98417663574217,40.72949981689453,3,8.06,26.5,0.5,0.5,0.0,0.0,,0.3,27.8,2,1.0
2,11/07/2015 09:20:25 PM,11/07/2015 09:31:11 PM,N,1,-73.90475463867188,40.633575439453125,-73.92784881591797,40.661766052246094,1,2.62,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2,1.0
1,05/10/2015 05:14:58 AM,05/10/2015 05:22:50 AM,N,1,-73.89083099365233,40.74689865112305,-73.88351440429686,40.761173248291016,1,1.4,7.5,0.5,0.5,1.75,0.0,,0.3,10.55,1,1.0
2,11/03/2015 11:02:38 PM,11/03/2015 11:10:02 PM,N,1,-73.89073181152342,40.74687194824219,-73.8723373413086,40.75188446044922,1,1.22,7.0,0.5,0.5,1.66,0.0,,0.3,9.96,1,1.0
2,12/13/2015 01:40:39 PM,12/13/2015 01:48:28 PM,N,1,-73.99600982666014,40.662200927734375,-73.96778869628906,40.6396484375,1,2.76,10.0,0.0,0.5,2.16,0.0,,0.3,12.96,1,1.0
2,10/05/2015 06:19:34 PM,10/05/2015 06:22:25 PM,N,1,-73.8843994140625,40.74970245361328,-73.8733901977539,40.750873565673835,1,0.54,4.0,1.0,0.5,0.0,0.0,,0.3,5.8,2,1.0
2,03/30/2015 09:41:47 PM,03/30/2015 09:50:23 PM,N,1,-73.91402435302734,40.844032287597656,-73.91686248779298,40.83235931396485,1,1.26,7.5,0.5,0.5,0.0,0.0,,0.3,8.8,2,1.0
2,09/24/2015 01:46:56 PM,09/24/2015 01:58:20 PM,N,1,-74.00072479248048,40.68140411376953,-73.989990234375,40.69221878051758,1,1.53,8.5,0.0,0.5,0.0,0.0,,0.3,9.3,2,1.0
1,05/27/2015 04:57:58 PM,05/27/2015 05:31:36 PM,N,5,-73.88986206054686,40.82078552246094,-73.92362213134764,40.8435173034668,1,5.1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2,2.0
2,05/02/2015 12:41:59 AM,05/02/2015 12:55:03 AM,N,1,-73.95054626464845,40.826068878173835,-73.9107894897461,40.813430786132805,1,2.51,11.0,0.5,0.5,0.0,0.0,,0.3,12.3,2,1.0
2,04/27/2015 03:44:02 PM,04/27/2015 04:02:21 PM,N,1,-73.96437835693358,40.68123245239258,-73.99038696289062,40.69349670410156,1,2.11,13.5,0.0,0.5,1.7,0.0,,0.3,16.0,1,1.0
2,02/19/2015 04:41:58 PM,02/19/2015 05:03:15 PM,N,1,-73.88538360595702,40.74575805664063,-73.91419982910156,40.783737182617195,1,4.57,17.5,1.0,0.5,0.0,0.0,,0.3,19.3,2,1.0
1,04/26/2015 02:10:20 PM,04/26/2015 02:19:36 PM,N,1,-73.95604705810547,40.67602157592773,-73.97537994384764,40.67481231689453,1,1.4,8.0,0.0,0.5,1.75,0.0,,0.3,10.55,1,1.0
